"";"nsd_id";"last_name";"first_name";"start";"end";"rc_source";"rc_desc";"rc_from";"rc_date";"dismis_note";"extra_note";"post";"X"
"421";372;"Isaksen";"Finn Trond";"1983-06-08";"1985-10-04";NA;NA;NA;NA;"";"";"Landbruksminister";NA
"422";382;"Jakobsen";"Johan Jakob";"1983-06-08";"1985-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619840727AR00400&serviceId=2";"Also several district parts of Sp argues that Jakobsen should resign (see below)";"Own party";"1984-07-27";"";"";"Samferdselsminister";NA
"423";382;"Jakobsen";"Johan Jakob";"1983-06-08";"1985-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619840730AR00200&serviceId=2";"Several newspapers argue that Jakobsen should resign after being elected as party chairman.";"Newspaper";"1984-07-30";"";"";"Samferdselsminister";NA
"424";448;"Kristiansen";"Kåre Gulbrand";"1983-06-08";"1985-09-30";NA;NA;NA;NA;"";"";"Olje- og energiminister";NA
"425";470;"Langslet";"Lars Roar";"1983-06-08";"1985-09-30";NA;NA;NA;NA;"";"";"Kulturminister";NA
"426";495;"Listau";"Thor";"1983-06-08";"1985-10-04";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619850628AR00400&serviceId=2";"In an evaluation of the cabinet, Listau is reported to ""sit on his termination letter"" due to being very anonymous.";"Newspaper";"1985-06-28";"";"";"Fiskeriminister";NA
"427";637;"Presthus";"Rolf";"1983-06-08";"1985-09-30";NA;NA;NA;NA;"";"";"Finansminister";NA
"428";650;"Rettedal";"Arne";"1983-06-08";"1985-09-30";NA;NA;NA;NA;"";"";"Kommunalminister";NA
"429";672;"Røkke";"Mona";"1983-06-08";"1985-10-04";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619850206AR02200&serviceId=2";"KrF has no trust in the minister after a new law on violence in videos is proposed";"Coalition partner";"1985-02-06";"";"";"Justisminister";NA
"430";672;"Røkke";"Mona";"1983-06-08";"1985-10-04";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619850628AR00400&serviceId=2";"In an evaluation of the cabinet, Røkke is reported to ""sit on her termination letter"" due to her handeling of the pornography law.";"Newspaper";"1985-06-28";"";"";"Justisminister";NA
"431";702;"Sjaastad";"Anders Christian";"1983-06-08";"1985-09-30";NA;NA;NA;NA;"";"";"Forsvarsminister";NA
"432";757;"Stray";"Svenn Thorkild";"1983-06-08";"1985-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619840412AR00500&serviceId=2";"H's coalition partners thinks that Stray is a burden for the cabinet.";"Coalition partner";"1984-04-12";"";"";"Utenriksminister";NA
"433";757;"Stray";"Svenn Thorkild";"1983-06-08";"1985-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619840413AR00201&serviceId=2";"An editorial article argues that Stray is politically dead, and needs to be replaced";"Newspaper";"1984-04-13";"";"";"Utenriksminister";NA
"434";766;"Surlien";"Rakel";"1983-06-08";"1985-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619841024AR00400&serviceId=2";"A Sp vetaran demands Surlien's dismissal after, allegedly failing in three cases. He characterize the minister as a failed experiment.";"Own party";"1984-10-24";"";"";"Miljøvernminister";NA
"435";870;"Willoch";"Kåre Isaachsen";"1983-06-08";"1984-04-17";NA;NA;NA;NA;"";"";"Statsminister";NA
"436";101;"Brusletten";"Reidun";"1983-06-17";"1985-09-30";NA;NA;NA;NA;"";"An employee at the department walks in protest towards the political leadership: http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619840822AR00400&serviceId=2";"Bistandsminister";NA
"437";778;"Syse";"Jan Peder";"1983-09-16";"1985-10-04";NA;NA;NA;NA;"";"Syse was not happy with being replaced before the establishment of a new cabinet: http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619850927AR00900&serviceId=2";"Industriminister";NA
"438";870;"Willoch";"Kåre Isaachsen";"1984-06-12";"1985-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619850114AR05008&serviceId=2";"Trygve Hegnar argues that if he was Willoch he would've resigned to take a postion as CEO of Norges Bank";"Expert opinion";"1985-01-14";"Leave of absence";"";"Statsminister";NA
"439";870;"Willoch";"Kåre Isaachsen";"1984-06-12";"1985-09-30";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619850329AR00400&serviceId=2";"Vote of confidence called by Willoch";"Vote of confidence";"1985-03-29";"";"";"Statsminister";NA
"440";75;"Bondevik";"Kjell Magne";"1985-10-01";"1986-05-08";NA;NA;NA;NA;"";"";"Kirke- og undervisningsminister";NA
"441";101;"Brusletten";"Reidun";"1985-10-01";"1986-05-08";NA;NA;NA;NA;"";"";"Bistandsminister";NA
"442";236;"Gjertsen";"Astrid";"1985-10-01";"1986-04-18";NA;NA;NA;NA;"";"";"Forbruker- og administrasjonsminister";NA
"443";306;"Haugstvedt";"Asbjørn";"1985-10-01";"1986-05-08";NA;NA;NA;NA;"";"";"Handelsminister";NA
"444";320;"Heløe";"Leif Arne";"1985-10-01";"1986-05-08";NA;NA;NA;NA;"";"";"Sosialminister";NA
"445";382;"Jakobsen";"Johan Jakob";"1985-10-01";"1986-05-08";NA;NA;NA;NA;"";"";"Samferdselsminister";NA
"446";448;"Kristiansen";"Kåre Gulbrand";"1985-10-01";"1986-05-08";NA;NA;NA;NA;"";"";"Olje- og energiminister";NA
"447";470;"Langslet";"Lars Roar";"1985-10-01";"1986-05-08";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619860424AR04701&serviceId=2";"Norsk Rockeforbund argues that Langslet has to go because he does not take rock seriously";"Organization";"1986-04-24";"";"";"Kulturminister";NA
"448";637;"Presthus";"Rolf";"1985-10-01";"1986-04-25";NA;NA;NA;NA;"";"";"Finansminister";NA
"449";650;"Rettedal";"Arne";"1985-10-01";"1986-05-08";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619860208AR00400&serviceId=2";"Sp is not happy with the district policies of the government. Members from Hedemark wants to replace Rettedal with a minister from SP";"Coalition partner";"1986-02-08";"";"Extra source:http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619860211AR00300&serviceId=2";"Kommunalminister";NA
"450";702;"Sjaastad";"Anders Christian";"1985-10-01";"1986-04-25";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619860322AR01400&serviceId=2";"The opposition is not happy with Sjaastad's statement that he supports Ronald Reagan's ""Star Wars""";"Opposition";"1986-03-22";"";"";"Forsvarsminister";NA
"451";757;"Stray";"Svenn Thorkild";"1985-10-01";"1986-05-08";NA;NA;NA;NA;"";"";"Utenriksminister";NA
"452";766;"Surlien";"Rakel";"1985-10-01";"1986-05-08";NA;NA;NA;NA;"";"";"Miljøvernminister";NA
"453";870;"Willoch";"Kåre Isaachsen";"1985-10-01";"1986-05-08";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619860430AR00900&serviceId=2";"Vote of confidence by Willoch";"Vote of confidence";"1986-04-30";"";"";"Statsminister";NA
"454";1215;"Reiten";"Eivind Kristofer";"1985-10-04";"1986-05-08";NA;NA;NA;NA;"";"";"Fiskeriminister";NA
"455";693;"Sellæg";"Wenche Frogn";"1985-10-04";"1986-05-08";NA;NA;NA;NA;"";"";"Justisminister";NA
"456";1223;"Sundsbø";"Svein";"1985-10-04";"1986-05-08";NA;NA;NA;NA;"";"";"Landbruksminister";NA
"457";795;"Thomassen";"Petter Johan";"1985-10-04";"1986-05-08";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619860318AR00400&serviceId=2";"SV's Kvanmo threathens the minister with a vote of no confidence for his slander towards the Sør-Varanger mayor";"Opposition";"1986-03-18";"";"";"Industriminister";NA
"458";1012;"Heiberg";"Astrid Nøklebye";"1986-04-18";"1986-05-08";NA;NA;NA;NA;"";"";"Forbruker- og administrasjonsminister";NA
"459";637;"Presthus";"Rolf";"1986-04-25";"1986-05-08";NA;NA;NA;NA;"";"";"Forsvarsminister";NA
"460";711;"Skauge";"Arne";"1986-04-25";"1986-05-08";NA;NA;NA;NA;"";"";"Finansminister";NA
"461";34;"Bakke";"Hallvard";"1986-05-09";"1989-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619881118AR00301&serviceId=2";"Vote of no confidence for employing Einar Førde chief of broadcasting";"Opposition";"1988-11-18";"";"";"Kulturminister";NA
"462";34;"Bakke";"Hallvard";"1986-05-09";"1989-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619890607AR01601&serviceId=2";"Because of the campain for export of ships, H wants Bakke to go, and set forward a vote of no confidence";"Opposition";"1989-06-07";"";"";"Kulturminister";NA
"463";34;"Bakke";"Hallvard";"1986-05-09";"1989-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619890616AR00601&serviceId=2";"Another vote of no confidence against Bakke, this time for the ""GIEK-case""";"Opposition";"1989-06-16";"";"";"Kulturminister";NA
"464";35;"Bakken";"Anne-Lise";"1986-05-09";"1988-06-13";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619871231AR00500&serviceId=2";"The ""Labor press"" wants Bakken to resign (no reason given)";"Newspaper";"1987-12-31";"";"";"Forbruker- og administrasjonsminister";NA
"465";35;"Bakken";"Anne-Lise";"1986-05-09";"1988-06-13";"http://web.retriever-info.com/services/archive/displayPDF?method=&pdfUrl=%2FproxyTest%2F%3Fid%3D055016198806080915o22qtMxU0Y7Fvg2DNeZk10020101081f%26x%3D55b1fdeb32b50788a111442934d7e03a&documentId=05501619880608AR01200&serviceId=2&pdf.doResize=false";"Same as below, only here from own party";"Own party";"1988-06-08";"";"";"Forbruker- og administrasjonsminister";NA
"466";35;"Bakken";"Anne-Lise";"1986-05-09";"1988-06-13";"http://web.retriever-info.com/services/archive/displayPDF?method=&pdfUrl=%2FproxyTest%2F%3Fid%3D055016198806080915o22qtMxU0Y7Fvg2DNeZk10020101071f%26x%3D55b1fdeb32b50788a111442934d7e03a&documentId=05501619880608AR01200&serviceId=2&pdf.doResize=false";"Same as below, only here from opposition";"Opposition";"1988-06-08";"";"";"Forbruker- og administrasjonsminister";NA
"467";35;"Bakken";"Anne-Lise";"1986-05-09";"1988-06-13";"http://web.retriever-info.com/services/archive/displayPDF?method=&pdfUrl=%2FproxyTest%2F%3Fid%3D055016198806080915o22qtMxU0Y7Fvg2DNeZk10020101021f%26x%3D55b1fdeb32b50788a111442934d7e03a&documentId=05501619880608AR01200&serviceId=2&pdf.doResize=false";"Editorial article argues that Bakken has lost all confidence in parliament, and must go after her punishment of Nils Mugaas";"Newspaper";"1988-06-08";"Openly fired after her bad display in parliament";"";"Forbruker- og administrasjonsminister";NA
"468";48;"Berge";"Gunnar";"1986-05-09";"1989-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619871231AR00500&serviceId=2";"The ""Labor press"" wants Berge to resign (no reason given)";"Newspaper";"1987-12-31";"";"";"Finansminister";NA
"469";80;"Borgen";"Kjell";"1986-05-09";"1988-06-13";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619871031AR01300&serviceId=2";"Eriksen (H) argues that Borgen is untrustworthy, and must be replaced after the airport case";"Opposition";"1987-10-31";"";"";"Samferdselsminister";NA
"470";80;"Borgen";"Kjell";"1986-05-09";"1988-06-13";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619871228AR00400&serviceId=2";"Carl I. Hagen (FrP) wants Borgen to go after he stopped the establishment of TV3, and is preparing a vote of no confidence";"Opposition";"1987-12-28";"";"";"Samferdselsminister";NA
"471";80;"Borgen";"Kjell";"1986-05-09";"1988-06-13";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619880609AR01500&serviceId=2";"Repeted questions to Borgen on whether he will resign after his humiliating defeat in the airport case";"Newspaper";"1988-06-09";"";"";"Samferdselsminister";NA
"472";118;"Bøsterud";"Helen Marie";"1986-05-09";"1989-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619890309AR00300&serviceId=2";"The paper argues that the minister must resign over the Ila case'";"Newspaper";"1989-03-09";"";"";"Justisminister";NA
"473";118;"Bøsterud";"Helen Marie";"1986-05-09";"1989-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619890509AR00400&serviceId=2";"Hanna Kanmo (SV) wants Bøsterud removed as quickly as possible for her handeling of the Ila case";"Opposition";"1989-05-09";"";"";"Justisminister";NA
"474";118;"Bøsterud";"Helen Marie";"1986-05-09";"1989-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619890512AR00400&serviceId=2";"Former police officer Lier wants a new Minister of Justice, based on the lack of knowledge Bøsterud has shown in her post";"Expert opinion";"1989-05-12";"";"";"Justisminister";NA
"475";118;"Bøsterud";"Helen Marie";"1986-05-09";"1989-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619890602AR00201&serviceId=2";"Editorial argues that Brundtland has to realize that Bøsterud does not have the confidence required in parliament, and thus has to replace her";"Newspaper";"1989-06-02";"";"";"Justisminister";NA
"476";118;"Bøsterud";"Helen Marie";"1986-05-09";"1989-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619890624AR00400&serviceId=2";"Former minister (in the same cabinet), Sellæg wants Bøsterud to be replaced due to her general handeling of her department.";"Own party";"1989-06-24";"";"";"Justisminister";NA
"477";99;"Brundtland";"Gro Harlem";"1986-05-09";"1989-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619871006AR00200&serviceId=2";"Vote of no confidence against the cabinet";"Opposition";"1987-10-06";"";"";"Statsminister";NA
"478";99;"Brundtland";"Gro Harlem";"1986-05-09";"1989-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619880805AR00201&serviceId=2";"Jostein Berntsen, a leading person within DNA, wants the PM to resign from her position as party leader, and thus also her cabinet";"Own party";"1988-08-05";"";"";"Statsminister";NA
"479";151;"Eidem";"Bjarne Mørk";"1986-05-09";"1989-10-10";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619890314AR00300&serviceId=2";"DNA members from northern Norway wants Eidem to resign, stating that he is the worst Minister of Fisheries ever";"Own party";"1989-03-14";"";"";"Fiskeriminister";NA
"480";220;"Frydenlund";"Knut";"1986-05-09";"1987-02-26";NA;NA;NA;NA;"Died";"";"Utenriksminister";NA
"481";1184;"Gerhardsen";"Tove Astri Strand";"1986-05-09";"1989-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619860716AR00300&serviceId=2";"Rolf Presthus (H) threathens the minister with a vote of no confidence if she does not withdraw the decision to refuse the establishment of a private hospital on Mesnali";"Opposition";"1986-07-16";"";"";"Sosialminister";NA
"482";252;"Grøndahl";"Kirsti Kolle";"1986-05-09";"1988-06-13";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619871217AR00904&serviceId=2";"Norsk Faglærerlag wants Grøndahl removed because she failed to increase the teacher's wages, as she promised";"Organization";"1987-12-17";"";"";"Kirke- og undervisningsminister";NA
"483";1188;"Haraldseth";"Leif";"1986-05-09";"1987-02-20";NA;NA;NA;NA;"Went back to LO, after the sitting leader took sick leave";"";"Kommunalminister";NA
"484";1191;"Holst";"Johan Jørgen";"1986-05-09";"1989-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619860617AR00300&serviceId=2";"Vote of no confidence against Holst from FrP";"Opposition";"1986-06-17";"";"";"Forsvarsminister";NA
"485";1191;"Holst";"Johan Jørgen";"1986-05-09";"1989-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619890412AR00402&serviceId=2";"Carl I. Hagen (FrP) will consider a vote of no confidence towards Holst after failing to inform parliament on a u-boat accident";"Opposition";"1989-04-12";"";"";"Forsvarsminister";NA
"486";445;"Kristensen";"Finn";"1986-05-09";"1989-10-15";NA;NA;NA;NA;"";"";"Industriminister";NA
"487";1202;"Mosbakk";"Kurt Malvin";"1986-05-09";"1988-06-13";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619860815AR00401&serviceId=2";"Norsk Sjømannsforbund demands that Mosbakk has to go because he will not withdraw a letter he sent to Norsk Rederiforbund, stating that it is not necessary for sailors to negotiate tariff aggreements";"Organization";"1986-08-15";"";"";"Handelsminister";NA
"488";1231;"Øien";"Arne";"1986-05-09";"1989-10-15";NA;NA;NA;NA;"";"";"Olje- og energiminister";NA
"489";1168;"Øyangen";"Gunhild Elise";"1986-05-09";"1989-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619890829AR01001&serviceId=2";"Arne Fjørtoft (V) wants Øyangen's head for misinforming the opposition in parliament";"Opposition";"1989-08-29";"";"";"Landbruksminister";NA
"490";673;"Rønbeck";"Sissel Marie";"1986-05-09";"1989-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619890719AR01800&serviceId=2";"Bellona wants Rønbeck to leave office for her failed environmental policies";"Organization";"1989-07-19";"";"";"Miljøvernminister";NA
"491";673;"Rønbeck";"Sissel Marie";"1986-05-09";"1989-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619890829AR01001&serviceId=2";"Arne Fjørtoft (V) wants Rønbeck's head for misinforming the opposition in parliament";"Opposition";"1989-08-29";"";"";"Miljøvernminister";NA
"492";673;"Rønbeck";"Sissel Marie";"1986-05-09";"1989-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619890901AR00700&serviceId=2";"Eirik Solheim (SV) wants Rønbeck to resign and come over to his party, because she is, according to him, neglected in her current party";"Opposition";"1989-09-01";"";"";"Miljøvernminister";NA
"493";1228;"Vetlesen";"Vesla Gunvor";"1986-05-09";"1988-06-13";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619871231AR00500&serviceId=2";"The ""Labor press"" wants Vetlesen to resign (no reason given)";"Newspaper";"1987-12-31";"";"";"Bistandsminister";NA
"494";1116;"Engseth";"William";"1987-02-20";"1988-06-13";NA;NA;NA;NA;"";"";"Kommunalminister";NA
"495";748;"Stoltenberg";"Thorvald";"1987-03-09";"1989-10-15";NA;NA;NA;NA;"";"";"Utenriksminister";NA
"496";1173;"Balstad";"Jan";"1988-06-13";"1989-10-15";NA;NA;NA;NA;"";"";"Handelsminister";NA
"497";80;"Borgen";"Kjell";"1988-06-13";"1989-10-15";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619890102AR00400&serviceId=2";"Rettedal (H) says that Borgen needs to do his job, or resign";"Opposition";"1989-01-02";"";"";"Kommunalminister";NA
"498";1116;"Engseth";"William";"1988-06-13";"1989-10-15";NA;NA;NA;NA;"";"";"Samferdselsminister";NA
"499";252;"Grøndahl";"Kirsti Kolle";"1988-06-13";"1989-10-15";NA;NA;NA;NA;"";"";"Bistandsminister";NA
"500";276;"Halvorsen";"Einfrid Daghild";"1988-06-13";"1989-04-28";NA;NA;NA;NA;"Withdrew for personal reasons";"";"Forbruker- og administrasjonsminister";NA
"501";1136;"Kvidal";"Mary Synnøve";"1988-06-13";"1989-10-15";NA;NA;NA;NA;"";"";"Kirke- og undervisningsminister";NA
"502";634;"Pettersen";"Oddrun";"1989-04-28";"1989-10-15";NA;NA;NA;NA;"";"";"Forbruker- og administrasjonsminister";NA
"503";61;"Bjartveit";"Eleonore";"1989-10-16";"1990-11-02";NA;NA;NA;NA;"";"";"Kulturminister";NA
"504";75;"Bondevik";"Kjell Magne";"1989-10-16";"1990-11-02";NA;NA;NA;NA;"";"";"Utenriksminister";NA
"505";133;"Ditlev-Simonsen";"Per";"1989-10-16";"1990-11-02";NA;NA;NA;NA;"";"";"Forsvarsminister";NA
"506";189;"Five";"Kaci Kullmann";"1989-10-16";"1990-11-02";NA;NA;NA;NA;"";"";"Handelsminister";NA
"507";1182;"Fougner";"Else Bugge";"1989-10-16";"1990-11-02";NA;NA;NA;NA;"";"";"Justisminister";NA
"508";382;"Jakobsen";"Johan Jakob";"1989-10-16";"1990-11-02";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619900119AR00501&serviceId=2";"Sp wants Jakobsen to come back to parliament, to strengthen the party's position there";"Own party";"1990-01-19";"";"";"Kommunalminister";NA
"509";1024;"Lie";"Lars Gunnar";"1989-10-16";"1990-11-02";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619891114AR01203&serviceId=2";"NSB employees demands Lie's resignation after he has not prevented 1100 of the staff to be dismissed";"Organization";"1989-11-14";"";"";"Samferdselsminister";NA
"510";1024;"Lie";"Lars Gunnar";"1989-10-16";"1990-11-02";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619900221AR00301&serviceId=2";"Lie himself threatens to resign if road funds are used to cover Olympics costs";"Own party";"1990-02-21";"";"";"Samferdselsminister";NA
"511";1024;"Lie";"Lars Gunnar";"1989-10-16";"1990-11-02";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619900222AR00302&serviceId=2";"Nyland (DNA) argues that Lie is not mature enough to handle his post after Lie refuses to answer questions in parliament";"Opposition";"1990-02-22";"";"";"Samferdselsminister";NA
"512";1203;"Munkejord";"Svein";"1989-10-16";"1990-11-02";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619900118AR01101&serviceId=2";"The fish industry wants Munkejord to resign for implementing too small quotas for fishing in Northern Norway";"Organization";"1990-01-18";"";"";"Fiskeriminister";NA
"513";1215;"Reiten";"Eivind Kristofer";"1989-10-16";"1990-11-02";NA;NA;NA;NA;"";"";"Olje- og energiminister";NA
"514";693;"Sellæg";"Wenche Frogn";"1989-10-16";"1990-11-02";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619900118AR00200&serviceId=2";"Voices within H wants to remove Sellæg as they are not happy with her performance";"Own party";"1990-01-18";"";"";"Sosialminister";NA
"515";711;"Skauge";"Arne";"1989-10-16";"1990-11-02";NA;NA;NA;NA;"";"";"Finansminister";NA
"516";1022;"Sollie";"Solveig";"1989-10-16";"1990-11-02";NA;NA;NA;NA;"";"";"Forbruker- og administrasjonsminister";NA
"517";1221;"Steensnæs";"Einar";"1989-10-16";"1990-11-02";NA;NA;NA;NA;"";"";"Kirke- og undervisningsminister";NA
"518";778;"Syse";"Jan Peder";"1989-10-16";"1990-11-02";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619900822AR01500&serviceId=2";"Carl I. Hagen (FrP) says that it is not a theoretical possibility that Thommassen or the cabinet will be met with a vote of no confidence in parliament";"Opposition";"1990-08-22";"";"";"Statsminister";NA
"519";778;"Syse";"Jan Peder";"1989-10-16";"1990-11-02";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619900926AR00400&serviceId=2";"Solheim (SV) wants the cabinet to resign";"Opposition";"1990-09-26";"";"";"Statsminister";NA
"520";778;"Syse";"Jan Peder";"1989-10-16";"1990-11-02";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619901028AR00600&serviceId=2";"All party leaders within the coalition aggree that the cabinet must resign";"Coalition partner";"1990-10-28";"";"";"Statsminister";NA
"521";795;"Thomassen";"Petter Johan";"1989-10-16";"1990-11-02";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619900118AR00200&serviceId=2";"Voices within H wants to remove Thomassen, as they are not happy with his performance";"Own party";"1990-01-18";"";"";"Næringsminister";NA
"522";795;"Thomassen";"Petter Johan";"1989-10-16";"1990-11-02";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619900822AR01500&serviceId=2";"Carl I. Hagen (FrP) says that it is not a theoretical possibility that Thommassen or the cabinet will be met with a vote of no confidence in parliament";"Opposition";"1990-08-22";"";"";"Næringsminister";NA
"523";1225;"Valla";"Kristin Hille";"1989-10-16";"1990-11-02";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619900119AR00501&serviceId=2";"Sp is considering how to replace Valla after her being slaughtered by the press";"Own party";"1990-01-19";"";"";"Miljøvernminister";NA
"524";1225;"Valla";"Kristin Hille";"1989-10-16";"1990-11-02";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619900119AR00501&serviceId=2";"Bellona wants the minister to be replaced for her environmental policies";"Organization";"1990-01-19";"";"";"Miljøvernminister";NA
"525";1225;"Valla";"Kristin Hille";"1989-10-16";"1990-11-02";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619900824AR01000&serviceId=2";"Bellona goes to war against the minister in hope of her dismissal";"Organization";"1990-08-24";"";"";"Miljøvernminister";NA
"526";1229;"Vik";"Anne Petrea";"1989-10-16";"1990-11-02";NA;NA;NA;NA;"";"";"Landbruksminister";NA
"527";1230;"Vraalsen";"Tom Eric";"1989-10-16";"1990-11-02";NA;NA;NA;NA;"";"";"Bistandsminister";NA
"528";1114;"Clemet";"Kristin";"1989-11-02";"1990-11-02";NA;NA;NA;NA;"";"";"Arbeidsminister";NA
"529";2257;"Aleksandersen";"Oddny";"1990-11-03";"1993-09-30";NA;NA;NA;NA;"";"";"Administrasjonsminister";NA
"530";56;"Berntsen";"Thorbjørn";"1990-11-03";"1993-09-30";NA;NA;NA;NA;"";"";"Miljøvernminister";NA
"531";80;"Borgen";"Kjell";"1990-11-03";"1992-09-04";NA;NA;NA;NA;"";"";"Kommunalminister";NA
"532";99;"Brundtland";"Gro Harlem";"1990-11-03";"1993-09-30";"http://web.retriever-info.com/services/archive/displayDocument?documentId=055016199202247106184&serviceId=2";"The youth wing in the Labor Party wants Brundtland to go.";"Own party";"1992-02-24";"";"";"Statsminister";NA
"533";99;"Brundtland";"Gro Harlem";"1990-11-03";"1993-09-30";"http://web.retriever-info.com/services/archive/displayDocument?documentId=055016199306116904655&serviceId=2";"H asks for a vote of no confidence after the Uni-Storbrand scandal.";"Opposition";"1993-06-11";"";"";"Statsminister";NA
"534";1238;"Faremo";"Grete";"1990-11-03";"1992-09-04";NA;NA;NA;NA;"Done";"";"Bistandsminister";NA
"535";1184;"Gerhardsen";"Tove Astri Strand";"1990-11-03";"1992-09-04";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619910423AR00301&serviceId=2";"Fellesforbundet is arguing that Gerhardsen has to go due to her many statements without backing";"Organization";"1991-04-23";"";"";"Arbeidsminister";NA
"536";1184;"Gerhardsen";"Tove Astri Strand";"1990-11-03";"1992-09-04";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619911109AR01300&serviceId=2";"The leader of Hotell- og retaurantarbeiderforbundet has no confidence in Gerhardsen anymore, and wants her dismissal";"Organization";"1991-11-09";"";"";"Arbeidsminister";NA
"537";1184;"Gerhardsen";"Tove Astri Strand";"1990-11-03";"1992-09-04";"http://web.retriever-info.com/services/archive/displayPDF?documentId=05501619911213AR00200&serviceId=2";"Article demanding Gerhardsen's head on a plate";"Newspaper";"1991-11-15";"Withdrew because her department got stripped without her having a say";"";"Arbeidsminister";NA
"538";237;"Gjesteby";"Kari";"1990-11-03";"1992-09-04";"http://web.retriever-info.com/services/archive/displayDocument?documentId=055016199202017102243&serviceId=2";"Gundersen (FrP) demands Gjesteby's dismissal for her handeling of the Koch case";"Opposition";"1992-02-01";"";"";"Justisminister";NA
"539";237;"Gjesteby";"Kari";"1990-11-03";"1992-09-04";"http://web.retriever-info.com/services/archive/displayDocument?documentId=055016199202157103589&serviceId=2";"Paper demands Gjesteby's dismissal for misinforming parliament";"Newspaper";"1992-02-15";"";"Extra source: http://web.retriever-info.com/services/archive/displayDocument?documentId=055016199202017102217&serviceId=2";"Justisminister";NA
"540";237;"Gjesteby";"Kari";"1990-11-03";"1992-09-04";"http://web.retriever-info.com/services/archive/displayDocument?documentId=055016199202177105472&serviceId=2";"For not giving complete information on the Koch case, Lunde (SV) wants Gjesteby to resign or face a vote of no confidence";"Opposition";"1992-02-17";"";"";"Justisminister";NA
